장,조,내용
제8장 기타,제44조 (준거법 및 관할법원),1. 이 사용 조건은 회원과 회사 사이의 합의이지 회원과 애플사와의 합의가 아닙니다. 애플사는 애플리케이션과 그 내용에 대하여 책임을 지지 않습니다.
제8장 기타,제44조 (준거법 및 관할법원),2. 회사는 회원이 소유하거나 관리하는 iOS 제품에서만 그리고 앱 스토어 서비스 조건에 규정된 사용 규칙이 허용하는 대로만 애플리케이션을 사용할 권리를 회원에게 부여합니다.
제8장 기타,제44조 (준거법 및 관할법원),3. 애플사는 애플리케이션과 관련하여 그 어떠한 유지 보수 서비스를 제공할 의무가 없습니다.
제8장 기타,제44조 (준거법 및 관할법원),"4. 애플사는 그 어떤 제3자 지적 재산 침해 클레임의 조사, 방어, 화해, 면제에 대하여 책임을 지지 않습니다."
제8장 기타,제44조 (준거법 및 관할법원),"5. 애플사는 애플리케이션 또는 애플리케이션의 소유 및/또는 사용과 관련하여 (a) 제조물 책임 클레임, (b) 애플리케이션이 법률 또는 규제 요구사항을 준수하지 못한다는 클레임, (c) 소비자 보호 또는 유사한 법령 상의 클레임 등등 회원이나 제3자의 클레임을 취급할 책임이 없습니다."
제8장 기타,제44조 (준거법 및 관할법원),"6. 애플리케이션이 적용 가능한 품질보증을 준수하지 못한 경우, 회원은 애플사에 통지할 수 있고, 애플사는 회원에게 애플리케이션 구매 금액을 환불해 줄 것이며; 법률이 허용하는 최대 한도 내에서 애플사는 애플리케이션과 관련하여 그 어떤 보증 의무도 부담하지 않습니다."
제8장 기타,제44조 (준거법 및 관할법원),"7. 애플과 애플의 자회사는 이 사용 조건의 제3자 수혜자이며, 회원이 이 사용 조건을 수용하면 제3자 수혜자로서의 애플사는 회원에게 이 사용 조건을 실행할 권리를 가지게 됩니다(그리고, 그런 권리를 수용한 것으로 간주됩니다)."
제8장 기타,제44조 (준거법 및 관할법원),"7. 애플과 애플의 자회사는 이 사용 조건의 제3자 수혜자이며, 회원이 이 사용 조건을 수용하면 제3자 수혜자로서의 애플사는 회원에게 이 사용 조건을 실행할 권리를 가지게 됩니다(그리고, 그런 권리를 수용한 것으로 간주됩니다).Windows - Microsoft"
제8장 기타,제44조 (준거법 및 관할법원),1. 이 사용 조건은 회원과 회사 사이의 합의이지 회원과 마이크로소프트와의 합의가 아닙니다. 마이크로소프트와 네트웤 운영자(윈도우폰 마켓플레이스 과금 서비스 제공)의 사용 조건과 개인정보보호 정책은 회원의 애플리케이션 사용에 적용되지 않습니다.
제8장 기타,제44조 (준거법 및 관할법원),2. 회원은 회원이 개인적으로 소유 또는 관리하고 회원의 윈도우 마켓플레이스 계정 윈도우 라이브 아이디와 연관된 기기 다섯개까지 애플리케이션 카피 한 개를 설치 또는 사용할 수 있습니다. 회원은 회원이 소유 또는 관리하지 않는 기기에 애플리케이션 카피를 설치하거나 사용할 수 없습니다.
제8장 기타,제44조 (준거법 및 관할법원),"3. 마이크로소프트, 회원의 기기 제조자, 회원의 무선통신 제공자는 애플리케이션에 대한 지원 서비스를 제공할 책임이 없습니다."
제8장 기타,제44조 (준거법 및 관할법원),"4. 마이크로소프트 그리고 애플리케이션이 배포되는 네트웤 업체인 무선통신 제공자, 각각의 계열사와 공급사(총칭하여 “부인 배포자”)는 애플리케이션 하에서 또는 애플리케이션과 관련하여 명시적인 보증을 제공하지 않습니다. 회원 소재국의 법률에서 허용하는 범위 내에서 “부인 배포자”는 상업성, 특수목적 적합성 및 비침해성 등등의 그 어떠한 묵시적인 보증을 제외합니다."
제8장 기타,제44조 (준거법 및 관할법원),5. (“부인 배포자”가 회원에게 손해가 생길 가능성을 통지 받았다고 해도) “부인 배포자”가 아닌 회원이 애플리케이션 사용의 위험을 부담합니다. 회원은 이 사용 조건이 변경할 수 없는 회원 소재국 법률 상의 추가적인 소비자 권리를 가질 수 있습니다.
제8장 기타,제44조 (준거법 및 관할법원),"6. 법률이 금지하지 않는 범위 내에서, 회원은 “부인 배포자”로부터의 우연적 손해, 손실 이윤, 특별 손해, 간접 손해 또는 부수적인 손해를 청구할 수 없습니다."
제8장 기타,제44조 (준거법 및 관할법원),"6. 법률이 금지하지 않는 범위 내에서, 회원은 “부인 배포자”로부터의 우연적 손해, 손실 이윤, 특별 손해, 간접 손해 또는 부수적인 손해를 청구할 수 없습니다.[골프존 배틀존 서비스 이용에 관한 특별약관]"
제8장 기타,제44조 (준거법 및 관할법원),"6. 법률이 금지하지 않는 범위 내에서, 회원은 “부인 배포자”로부터의 우연적 손해, 손실 이윤, 특별 손해, 간접 손해 또는 부수적인 손해를 청구할 수 없습니다.*본 약관은 배틀존 서비스 이용에 대하여 골프존 일반약관에 우선하여 적용되는 특별약관으로서 배틀존 서비스 이용에 관한 사항이 아니거나 본 약관에 규정이 없는 사항에 대해서는 골프존 일반약관이 적용됩니다."
제8장 기타,제44조 (준거법 및 관할법원),"6. 법률이 금지하지 않는 범위 내에서, 회원은 “부인 배포자”로부터의 우연적 손해, 손실 이윤, 특별 손해, 간접 손해 또는 부수적인 손해를 청구할 수 없습니다.[제1장 총 칙]"
제8장 기타,제 1 조 (목적),"① 이 약관은 “골프존 배틀포인트”(이하 “배틀포인트”라 합니다)을 이용함에 있어, 골프존 주식회사(이하 “회사”라 합니다)와 이용자 간의 권리 및 의무 등에 대한 기본적인 사항을 규정함을 목적으로 합니다."
제8장 기타,제 1 조 (목적),② “골프존 배틀포인트”는 골프존 앱을 통해 이용이 가능합니다.
제8장 기타,제 2 조 (정의),1  이 약관에서 사용하는 용어의 정의는 다음과 같습니다.
제8장 기타,제 2 조 (정의),"1  이 약관에서 사용하는 용어의 정의는 다음과 같습니다.1. ""골프존 배틀존 서비스""(이하 “서비스”라 합니다)란 “회사”가 “이용자”에게 제공하는 온라인 시뮬레이터 골프 대전 서비스로, 게임 결과와 각종 이벤트 프로모션을 통해 “골프존 배틀포인트”를 지급합니다."
제8장 기타,제 2 조 (정의),"1  이 약관에서 사용하는 용어의 정의는 다음과 같습니다.2. ""골프존 배틀포인트""(이하 “배틀포인트”)란 “회사”가 “이용자”에게 지급하는 포인트로, “이용자”가 “골프존 배틀존 서비스”를 이용하여, 게임 결과에 따라 적립 받아 상품 교환 시 사용할 수 있는 무상의 전자적 지급수단을 의미합니다."
제8장 기타,제 2 조 (정의),1  이 약관에서 사용하는 용어의 정의는 다음과 같습니다.3. “골프존 배틀포인트샵”(이하 “배틀포인트샵”이라 합니다)이란 골프존 앱 내 배틀존 서비스에 위치한 소정의 상품영역을 의미합니다.
제8장 기타,제 2 조 (정의),"1  이 약관에서 사용하는 용어의 정의는 다음과 같습니다.4. “골프존 배틀상품”(이하 “배틀상품”이라 합니다)이란 “배틀포인트샵”에 구성된 소정의 상품을 말하며, “배틀상품”은 “제휴사”의 현금 혹은 현물 제휴를 통해 구성되는 바, 그 수량은 제휴액을 한도로 합니다."
제8장 기타,제 2 조 (정의),1  이 약관에서 사용하는 용어의 정의는 다음과 같습니다.5. “배틀존 제휴사”(이하 “제휴사”라 합니다)란 “골프존 배틀존 서비스”에 현금 혹은 현물 제휴를 제공하는 회사를 말합니다.
제8장 기타,제 2 조 (정의),1  이 약관에서 사용하는 용어의 정의는 다음과 같습니다.6. “이용자”란 “회사”가 정한 기준에 따라 일련의 등록절차를 완료하여 “서비스” 사용 권한을 부여 받은 자를 의미합니다.
제8장 기타,제 2 조 (정의),1  이 약관에서 사용하는 용어의 정의는 다음과 같습니다.6. “이용자”란 “회사”가 정한 기준에 따라 일련의 등록절차를 완료하여 “서비스” 사용 권한을 부여 받은 자를 의미합니다.② 본 약관에서 사용하는 용어의 정의는 전 항에서 정하는 것을 제외하고는 관계 법령에서 정하는 바에 따릅니다.
제8장 기타,제 3 조 (약관의 효력),①  “배틀포인트”를 이용하려면 먼저 약관에 동의하여야 합니다. 약관에 동의하지 않는 경우 “배틀포인트”를 이용할 수 없습니다.
제8장 기타,제 3 조 (약관의 효력),"②  “회사”는 필요한 경우 관련 법령에 따라 본 약관을 변경할 수 있습니다. “회사”가 약관을 변경할 경우에는 적용일자 및 변경사유를 명시하여 골프존 앱 내 배틀존 서비스 페이지 내 공지 사항 게시판에 그 적용일자 7일(“이용자”에게 불리하거나 중대한 사항의 변경은 30일) 전부터 공지하고, 필요한 경우 기존 “이용자”에게는 제4조에서 정한 방법으로 개별 통지합니다"
제8장 기타,제 3 조 (약관의 효력),③  회사가 약관을 개정할 경우에는 개정 약관 공지 또는 고지 후 개정 약관의 적용에 대한 “이용자”의 동의 여부를 확인합니다. “회사”는 제2항의 기간 동안 “이용자”가 동의 또는 거절의 의사표시를 하지 않으면 동의한 것으로 간주한다는 내용을 별도로 고지하였음에도 불구하고 “이용자”가 이 기간 내에 거절의사를 표시하지 않았을 경우 변경 약관에 동의한 것으로 간주할 수 있습니다.
제8장 기타,제 3 조 (약관의 효력),"④  “이용자”는 변경된 약관에 대해 동의하지 않을 권리가 있으며, “이용자”가 변경 약관에 동의하지 않는 경우 “회사” 또는 “이용자”는 서비스이용 계약을 해지할 수 있습니다."
제8장 기타,제 4 조 (“이용자”에 대한 통지),① “회사”는 “이용자”에 대한 통지를 위해 “이용자”가 “회사”에 제공한 이메일 주소 또는 전화 번호를 이용하거나 기타 객관적으로 적절한 수단을 이용할 수 있습니다.
제8장 기타,제 4 조 (“이용자”에 대한 통지),"② “이용자”가 연락처를 기재하지 않거나, 기존 연락처가 변경되었음에도 불구하고 이를 “회사”에 미리 알리지 아니하거나, “이용자” 전체에 대한 통지가 필요한 경우 등 개별 통지가 어려운 경우에는, “회사”가 그 통지사항을 1주일 이상 골프존 앱 내 “배틀존” 서비스 페이지 내 공지 사항 게시판에 게시함으로써 전항의 개별통지를 대신할 수 있습니다. 다만, “이용자”에게 불리하거나 중대한 사항에 대한 통지의 경우에는 게시기간을 30일로 합니다."
제8장 기타,제 4 조 (“이용자”에 대한 통지),"② “이용자”가 연락처를 기재하지 않거나, 기존 연락처가 변경되었음에도 불구하고 이를 “회사”에 미리 알리지 아니하거나, “이용자” 전체에 대한 통지가 필요한 경우 등 개별 통지가 어려운 경우에는, “회사”가 그 통지사항을 1주일 이상 골프존 앱 내 “배틀존” 서비스 페이지 내 공지 사항 게시판에 게시함으로써 전항의 개별통지를 대신할 수 있습니다. 다만, “이용자”에게 불리하거나 중대한 사항에 대한 통지의 경우에는 게시기간을 30일로 합니다.[제2장 개인정보의 보호]"
제8장 기타,제 5 조 (개인정보의 보호),①  “회사”는 목적을 고지하고 “이용자”의 서비스 이용에 필요한 최소한의 개인정보를 “이용자”의 동의를 얻어 수집할 수 있습니다. 해당 개인정보에 대해서는 개인정보 보호 관련 법령이 적용됩니다.
제8장 기타,제 5 조 (개인정보의 보호),② “회사”는 “이용자”의 개인 정보를 보호하기 위해 최선을 다합니다. “회사”가 “이용자”의 개인정보를 보호하고 취급하는 방법은 서비스 앱 내 게시된 “회사”의 개인정보취급방침을 참조하시기 바랍니다.
제8장 기타,제 5 조 (개인정보의 보호),"③ “이용자”는 계정 생성 및 “서비스” 이용 과정에서 정확한 정보를 입력 또는 업데이트 해야 하며, 이를 철저히 관리해야 합니다. “이용자”가 제공한 정보가 정확하지 않거나 “이용자”의 관리 소홀로 인하여 제4조에 따른 통지를 받지 못하거나 정보가 유출되어 발생한 불이익에 대해서는 “회사”가 책임을 지지 않습니다."
제8장 기타,제 5 조 (개인정보의 보호),"③ “이용자”는 계정 생성 및 “서비스” 이용 과정에서 정확한 정보를 입력 또는 업데이트 해야 하며, 이를 철저히 관리해야 합니다. “이용자”가 제공한 정보가 정확하지 않거나 “이용자”의 관리 소홀로 인하여 제4조에 따른 통지를 받지 못하거나 정보가 유출되어 발생한 불이익에 대해서는 “회사”가 책임을 지지 않습니다.[제3장 “배틀포인트”의 이용]"
제8장 기타,제 6 조 (“배틀포인트”의 내용),"① “배틀포인트” 적립 : “이용자”는 “회사”가 정한 적립 기준에 따라 “배틀포인트”를 지급받을 수 있으며, 그 외 이벤트 참여 등을 통해 “회사”가 정한 기준에 따라 “배틀포인트”를 지급받을 수 있습니다."
제8장 기타,제 6 조 (“배틀포인트”의 내용),"② “배틀포인트” 사용 : “이용자”는 “회사”가 정하는 절차와 조건에 따라 적립된 “배틀포인트”를 “배틀포인트샵”에서 “배틀상품”을 획득 하는데 사용할 수 있습니다. 다만 “배틀포인트샵”에서 “배틀상품”을 획득하는 것은 “회사”가 정한 횟수를 초과할 수 없습니다. 또한, “이용자”의 “배틀상품” 획득 요청 시 “회사”는 소정의 기간 동안 “이용자”가 진행한 “서비스”내역과 “배틀포인트”적립 내역 확인 후 요청을 승인합니다. 단, 승인 과정에서 다음 각 호에 해당하는 경우, “회사”는 “배틀상품” 획득 요청을 취소할 수 있고, “배틀상품” 획득에 사용된 “배틀포인트는” 전액회수되며, 배틀존 이용이 제한될 수 있습니다."
제8장 기타,제 6 조 (“배틀포인트”의 내용),"② “배틀포인트” 사용 : “이용자”는 “회사”가 정하는 절차와 조건에 따라 적립된 “배틀포인트”를 “배틀포인트샵”에서 “배틀상품”을 획득 하는데 사용할 수 있습니다. 다만 “배틀포인트샵”에서 “배틀상품”을 획득하는 것은 “회사”가 정한 횟수를 초과할 수 없습니다. 또한, “이용자”의 “배틀상품” 획득 요청 시 “회사”는 소정의 기간 동안 “이용자”가 진행한 “서비스”내역과 “배틀포인트”적립 내역 확인 후 요청을 승인합니다. 단, 승인 과정에서 다음 각 호에 해당하는 경우, “회사”는 “배틀상품” 획득 요청을 취소할 수 있고, “배틀상품” 획득에 사용된 “배틀포인트는” 전액회수되며, 배틀존 이용이 제한될 수 있습니다.1. 대리참여(계정주와 실제 이용자가 상이)한 경우"
제8장 기타,제 6 조 (“배틀포인트”의 내용),"② “배틀포인트” 사용 : “이용자”는 “회사”가 정하는 절차와 조건에 따라 적립된 “배틀포인트”를 “배틀포인트샵”에서 “배틀상품”을 획득 하는데 사용할 수 있습니다. 다만 “배틀포인트샵”에서 “배틀상품”을 획득하는 것은 “회사”가 정한 횟수를 초과할 수 없습니다. 또한, “이용자”의 “배틀상품” 획득 요청 시 “회사”는 소정의 기간 동안 “이용자”가 진행한 “서비스”내역과 “배틀포인트”적립 내역 확인 후 요청을 승인합니다. 단, 승인 과정에서 다음 각 호에 해당하는 경우, “회사”는 “배틀상품” 획득 요청을 취소할 수 있고, “배틀상품” 획득에 사용된 “배틀포인트는” 전액회수되며, 배틀존 이용이 제한될 수 있습니다.2. 나스모 가리기 등 정상적인 나스모 확인이 불가한 경우"
제8장 기타,제 6 조 (“배틀포인트”의 내용),"② “배틀포인트” 사용 : “이용자”는 “회사”가 정하는 절차와 조건에 따라 적립된 “배틀포인트”를 “배틀포인트샵”에서 “배틀상품”을 획득 하는데 사용할 수 있습니다. 다만 “배틀포인트샵”에서 “배틀상품”을 획득하는 것은 “회사”가 정한 횟수를 초과할 수 없습니다. 또한, “이용자”의 “배틀상품” 획득 요청 시 “회사”는 소정의 기간 동안 “이용자”가 진행한 “서비스”내역과 “배틀포인트”적립 내역 확인 후 요청을 승인합니다. 단, 승인 과정에서 다음 각 호에 해당하는 경우, “회사”는 “배틀상품” 획득 요청을 취소할 수 있고, “배틀상품” 획득에 사용된 “배틀포인트는” 전액회수되며, 배틀존 이용이 제한될 수 있습니다.3. 의도적인 G핸디 하향 등 일체의 비정상적인 플레이가 이루어진 경우(이를 통해 직접 이득을 본 계정 외에 행위를 방조한 계정도 해당)"
제8장 기타,제 6 조 (“배틀포인트”의 내용),"② “배틀포인트” 사용 : “이용자”는 “회사”가 정하는 절차와 조건에 따라 적립된 “배틀포인트”를 “배틀포인트샵”에서 “배틀상품”을 획득 하는데 사용할 수 있습니다. 다만 “배틀포인트샵”에서 “배틀상품”을 획득하는 것은 “회사”가 정한 횟수를 초과할 수 없습니다. 또한, “이용자”의 “배틀상품” 획득 요청 시 “회사”는 소정의 기간 동안 “이용자”가 진행한 “서비스”내역과 “배틀포인트”적립 내역 확인 후 요청을 승인합니다. 단, 승인 과정에서 다음 각 호에 해당하는 경우, “회사”는 “배틀상품” 획득 요청을 취소할 수 있고, “배틀상품” 획득에 사용된 “배틀포인트는” 전액회수되며, 배틀존 이용이 제한될 수 있습니다.4. 의도적인 중도포기를 한 경우"
제8장 기타,제 6 조 (“배틀포인트”의 내용),"② “배틀포인트” 사용 : “이용자”는 “회사”가 정하는 절차와 조건에 따라 적립된 “배틀포인트”를 “배틀포인트샵”에서 “배틀상품”을 획득 하는데 사용할 수 있습니다. 다만 “배틀포인트샵”에서 “배틀상품”을 획득하는 것은 “회사”가 정한 횟수를 초과할 수 없습니다. 또한, “이용자”의 “배틀상품” 획득 요청 시 “회사”는 소정의 기간 동안 “이용자”가 진행한 “서비스”내역과 “배틀포인트”적립 내역 확인 후 요청을 승인합니다. 단, 승인 과정에서 다음 각 호에 해당하는 경우, “회사”는 “배틀상품” 획득 요청을 취소할 수 있고, “배틀상품” 획득에 사용된 “배틀포인트는” 전액회수되며, 배틀존 이용이 제한될 수 있습니다.5. 그 외 정상적인 플레이로 판단이 어려운 경우"
제8장 기타,제 6 조 (“배틀포인트”의 내용),"③  “배틀포인트” 양도 : “이용자”는 ""배틀포인트""를 본인에 한해서 사용할 수 있으며, 타인에게 매매 또는 양도하거나, 실질적으로 매매 또는 양도와 동일하게 볼 수 있는 행위를 할 수 없습니다."
제8장 기타,제 6 조 (“배틀포인트”의 내용),"④  “배틀포인트” 환급 : ""배틀포인트""는 현금으로 전환하거나 잔액 환불이 불가합니다."
제8장 기타,제 6 조 (“배틀포인트”의 내용),"⑤  “배틀포인트” 유효기간 : ""이용자""가 “서비스”나 이벤트 등을 통하여 “회사”로부터 제공받은 ""배틀포인트""는 “회사”가 정한 기한 내에만 이용이 가능하고, 유효기간이 경과한 “배틀포인트”는 자동 소멸됩니다(“회사”가 정한 기한은 “골프존 배틀존 서비스”의 1개 시즌을 의미합니다.)."
제8장 기타,제 6 조 (“배틀포인트”의 내용),"⑥ “배틀포인트” 환수 : 적립된 ""배틀포인트”이 사후적으로 적립 기준을 충족시키지 못하게 될 경우(비정상적인 “서비스”이용) 해당 “배틀포인트”은 “회사”에 의해 환수될 수 있습니다."
제8장 기타,제 6 조 (“배틀포인트”의 내용),"⑩ “배틀포인트” 소멸 : 다음 각 호의 어느 하나에 해당하는 사유가 발생하는 경우 ""이용자”가 보유한 “배틀포인트”이 환급되지 않고 소멸되므로, 소멸 전 잔여 “배틀포인트”을 모두 소진하시기 바랍니다."
제8장 기타,제 6 조 (“배틀포인트”의 내용),"⑩ “배틀포인트” 소멸 : 다음 각 호의 어느 하나에 해당하는 사유가 발생하는 경우 ""이용자”가 보유한 “배틀포인트”이 환급되지 않고 소멸되므로, 소멸 전 잔여 “배틀포인트”을 모두 소진하시기 바랍니다.1. “회사”가 유효기간을 정하여 지급한 “배틀포인트”의 경우 : 해당 유효기간이 경과한 때"
제8장 기타,제 6 조 (“배틀포인트”의 내용),"⑩ “배틀포인트” 소멸 : 다음 각 호의 어느 하나에 해당하는 사유가 발생하는 경우 ""이용자”가 보유한 “배틀포인트”이 환급되지 않고 소멸되므로, 소멸 전 잔여 “배틀포인트”을 모두 소진하시기 바랍니다.2. “이용자”가 골프존 회원을 탈퇴하는 경우"
제8장 기타,제 6 조 (“배틀포인트”의 내용),"⑩ “배틀포인트” 소멸 : 다음 각 호의 어느 하나에 해당하는 사유가 발생하는 경우 ""이용자”가 보유한 “배틀포인트”이 환급되지 않고 소멸되므로, 소멸 전 잔여 “배틀포인트”을 모두 소진하시기 바랍니다.3. “회사”가 “서비스”를 종료하는 경우"
제8장 기타,제 6 조 (“배틀포인트”의 내용),"⑪ “이용자”가 부당 또는 부정하게 “배틀포인트”을 취득하거나, 시스템 오류 등의 사유로 “배틀포인트”이 잘못 적립된 경우 “이용자”는 해당 “배틀포인트”을 사용할 수 없으며, “회사”는 이를 회수할 수 있습니다."
제8장 기타,제 6 조 (“배틀포인트”의 내용),"⑫ 그 외 “배틀포인트”의 적립 및 사용에 관한 상세한 사항은 “회사”가 정한 정책에 따르며, 상세 내용은 골프존 앱 내 배틀존 서비스 페이지에 게시된 내용을 참고하시기 바랍니다."
제8장 기타,제 7 조 (광고의 게재),"①  “배틀포인트”의 운영을 포함한 “서비스”의 제공은 광고 수익에 의해 지원될 수 있습니다. “회사”는 “서비스”에 “제휴사” 또는 제3자가 제공하는 광고‧홍보 관련 정보를 게재할 수 있고, 수신 동의한 “이용자”에게는 이메일 또는 문자메시지, Push Notification 등의 방법으로 이를 제공할 수 있습니다."
제8장 기타,제 7 조 (광고의 게재),"② “이용자”가 전 항의 광고‧홍보 관련 정보를 이용하거나 그 “제휴사” 등과 교신 또는 거래를 하는 경우, 이는 전적으로 “이용자”와 해당 “제휴사” 등 간의 문제입니다. 따라서 이와 관련하여 “회사”는 어떠한 책임이나 의무도 부담하지 않습니다."
제8장 기타,"제 8 조 (“배틀포인트” 운영의 제한, 중지 및 변경)","① “회사”는 설비의 점검, 교체, 고장, 통신두절 또는 운영상 상당한 이유가 있는 경우 “배틀포인트”의 제공을 일시적으로 중단할 수 있습니다."
제8장 기타,"제 8 조 (“배틀포인트” 운영의 제한, 중지 및 변경)",② “회사”는 필요한 경우 언제든지 다음과 같은 조치를 취할 수 있습니다.
제8장 기타,"제 8 조 (“배틀포인트” 운영의 제한, 중지 및 변경)","② “회사”는 필요한 경우 언제든지 다음과 같은 조치를 취할 수 있습니다.1. “배틀포인트” 운영의 전부 또는 일부 변경, 또는 일시 중단 및/또는 종료"
제8장 기타,"제 8 조 (“배틀포인트” 운영의 제한, 중지 및 변경)",② “회사”는 필요한 경우 언제든지 다음과 같은 조치를 취할 수 있습니다.2. “배틀포인트” 접근권한 및 “배틀포인트” 이용을 일시적 또는 영구적으로 비활성화 또는 중단
제8장 기타,"제 8 조 (“배틀포인트” 운영의 제한, 중지 및 변경)",② “회사”는 필요한 경우 언제든지 다음과 같은 조치를 취할 수 있습니다.3. 본 약관이나 관련 법령 규정을 위반하는 등의 경우에 “회사”가 합리적으로 필요하다고 판단한 범위에서 해당 “이용자”에 대한 “배틀포인트” 운영 제한 등 필요한 조치
제8장 기타,"제 8 조 (“배틀포인트” 운영의 제한, 중지 및 변경)","⑥ 제2항에 따라 “배틀포인트” 운영을 중지, 제한, 변경, 또는 종료함에 있어 이로 인하여 “이용자”의 권리의무에 중요한 영향을 초래하는 경우 “회사”는 이에 대해 제4조에서 정한 방식 등 적절한 방식으로 사전 공지하거나 “이용자”에게 통지합니다. 단, “회사”가 통제할 수 없는 사유로 인한 “배틀포인트” 운영의 중지, 제한, 변경, 또는 종료가 발생하거나 긴급사유 등으로 인하여 “이용자”에 대한 공지 또는 통지가 불가능한 경우에는 그러하지 아니합니다. 이 경우 공지 또는 통지가 불가능한 사유가 사라지면 지체 없이 사후 공지하거나 통지합니다."
제8장 기타,"제 8 조 (“배틀포인트” 운영의 제한, 중지 및 변경)","④ 본 조 제2항 제3호에서 정한 사유로 “배틀포인트” 운영을 중지, 제한, 변경, 또는 종료하는 경우, “이용자”는 그러한 조치 사실을 안 날로부터 30일 이내에 이의신청을 할 수 있고, 그 이의가 정당하다고 인정되고 객관적으로 “서비스”의 이용 재개가 가능한 경우 “회사”는 즉시 “서비스”의 이용을 재개합니다."
제8장 기타,"제 8 조 (“배틀포인트” 운영의 제한, 중지 및 변경)","⑤  “회사”는 “배틀포인트” 운영의 일부 또는 전부의 수정, 중단, 변경, 종료에 대하여 관련법에 특별한 규정이 없는 한 “이용자”에게 별도의 보상을 하지 않으며, “서비스” 종료 시 “이용자”가 보유한 “배틀포인트”는 일괄 소멸되고 환급되지 않습니다."
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"① “이용자”는 본 약관 및 “회사”가 이용자에게 제공하는 모든 지침, “이용자”에게 적용되는 일체의 관련 법령을 준수해야 합니다."
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"② “이용자”는 다음 각 호와 같은 행위를 할 수 없으며, 이러한 행위를 제3자가 하도록 하여서도 안 됩니다."
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"② “이용자”는 다음 각 호와 같은 행위를 할 수 없으며, 이러한 행위를 제3자가 하도록 하여서도 안 됩니다.1. “배틀포인트” 운영에 장애나 중단을 초래할 수 있는 일체의 행위"
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"② “이용자”는 다음 각 호와 같은 행위를 할 수 없으며, 이러한 행위를 제3자가 하도록 하여서도 안 됩니다.2. “회사” 또는 제3자의 지식재산권, 인격권 등 일체의 권리를 침해하는 행위"
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"② “이용자”는 다음 각 호와 같은 행위를 할 수 없으며, 이러한 행위를 제3자가 하도록 하여서도 안 됩니다.3. “회사”가 제공하는 정상적인 용도 이외 또는 부당한 방법으로 “배틀포인트”를 이용하는 행위"
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"② “이용자”는 다음 각 호와 같은 행위를 할 수 없으며, 이러한 행위를 제3자가 하도록 하여서도 안 됩니다.4. 자기 또는 타인에게 재산상의 이익을 주거나 타인에게 손해를 가할 목적으로 비정상적으로 “서비스” 및/또는 “배틀포인트”를 이용하는 행위"
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"② “이용자”는 다음 각 호와 같은 행위를 할 수 없으며, 이러한 행위를 제3자가 하도록 하여서도 안 됩니다.5. 다른 사람에게 본인의 “서비스” 및/또는 “배틀포인트” 이용권한을 대여‧양도하거나 접근 권한을 부여 하는 행위(“이용자”는 반드시 본인 계정으로 로그인하여, 본인의 정보만을 등록하여 사용해야 합니다)"
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"② “이용자”는 다음 각 호와 같은 행위를 할 수 없으며, 이러한 행위를 제3자가 하도록 하여서도 안 됩니다.6. 타인의 개인 정보를 도용하거나 타인의 정보를 무단으로 사용하는 행위"
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"② “이용자”는 다음 각 호와 같은 행위를 할 수 없으며, 이러한 행위를 제3자가 하도록 하여서도 안 됩니다.7. “서비스”를 통해 바이러스 기타 악성 소프트웨어, 코드 등을 배포하는 행위"
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"② “이용자”는 다음 각 호와 같은 행위를 할 수 없으며, 이러한 행위를 제3자가 하도록 하여서도 안 됩니다.7. “서비스”를 통해 바이러스 기타 악성 소프트웨어, 코드 등을 배포하는 행위8 “서비스”에 대한 기술적 보호조치를 회피 혹은 무력화하는 행위"
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"② “이용자”는 다음 각 호와 같은 행위를 할 수 없으며, 이러한 행위를 제3자가 하도록 하여서도 안 됩니다.9. 기타 “회사”가 제시한 지침 및 관계 법령에서 금지하는 행위 또는 사회상규, 미풍양속에 반하는 행위"
제8장 기타,제 9 조 (“서비스” 이용 시 준수사항),"③ “이용자”의 본 조 위반이 있을 경우 “회사”는 “이용자”의 계정을 중지하거나 “서비스” 이용을 제한할 수 있으며, 현재 또는 장래의, 모든 또는 일부의 “서비스” 이용을 거절 할 수 있습니다. 또한 본 조의 위반으로 인해 발생된 “이용자”에 대한 “제휴사”, “가맹점” 또는 관계기관에 의한 법적 조치 등에 관해서는 “회사”가 책임을 지지 않으며, “회사”는 위와 같은 사실을 발견한 경우 필요한 별도의 법적 조치를 취할 수 있습니다."
제8장 기타,제 10 조 (“서비스” 라이선스 등),"① “서비스” 및 이에 포함된 모든 자료에 대한 지식재산권(저작권, 상표권, 특허권, 실용신안권, 디자인권, 데이터베이스권 및 영업비밀 포함), 소유권 및 사용∙수익권 등 모든 법적 권리는 “회사”(또는 회사에 해당 권리를 부여한 자)가 보유합니다."
